ï»¿Time,Time Code,Country Name,Country Code,GDP per unit of energy use (PPP $ per kg of oil equivalent) [EG.GDP.PUSE.KO.PP],GDP per unit of energy use (constant 2011 PPP $ per kg of oil equivalent) [EG.GDP.PUSE.KO.PP.KD],"Energy imports, net (% of energy use) [EG.IMP.CONS.ZS]",Alternative and nuclear energy (% of total energy use) [EG.USE.COMM.CL.ZS],"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP) [EG.USE.COMM.GD.PP.KD]",Combustible renewables and waste (% of total energy) [EG.USE.CRNW.ZS],Energy use (kg of oil equivalent per capita) [EG.USE.PCAP.KG.OE],Pump price for diesel fuel (US$ per liter) [EP.PMP.DESL.CD],Pump price for gasoline (US$ per liter) [EP.PMP.SGAS.CD],Natural gas rents (% of GDP) [NY.GDP.NGAS.RT.ZS],Fuel exports (% of merchandise exports) [TX.VAL.FUEL.ZS.UN],Oil rents (% of GDP) [NY.GDP.PETR.RT.ZS]
2009,YR2009,Cote d'Ivoire,CIV,5.547530944,5.731220411,-15.29174705,1.952323782,174.4829074,75.68964544,476.8663142,..,..,0.946927644,29.98298217,4.406150785
2009,YR2009,Croatia,HRV,9.850977441,10.29961481,53.3655717,6.77991597,97.09100957,4.174721862,1969.284352,..,..,0.563490699,12.94211047,0.372973832
2009,YR2009,Cuba,CUB,15.600908,16.1174842,57.67373744,0.109613455,62.04442252,12.13206244,1118.099212,..,..,0.248022142,..,1.364413499
2009,YR2009,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..
2009,YR2009,Cyprus,CYP,10.91049228,10.93213131,96.69790569,2.320890389,91.47347133,1.897625177,2315.817901,..,..,0,0.000397481,0
2009,YR2009,Czech Republic,CZE,6.696804614,6.831305115,25.79806111,17.47191858,146.3849123,5.627936201,4034.37995,..,..,0.014192491,3.551472464,0.037550639
2009,YR2009,Denmark,DNK,11.89841521,12.76120948,-30.45135902,3.292664628,78.36247825,16.98017326,3330.259574,..,..,0.377974487,7.728509597,1.427045537
2009,YR2009,Djibouti,DJI,..,..,..,..,..,..,..,..,..,0,6.473319413,0
2009,YR2009,Dominica,DMA,..,..,..,..,..,..,..,..,..,0,0,0
2009,YR2009,Dominican Republic,DOM,14.59938209,15.08279584,89.10471127,1.853905683,66.30070517,9.041383043,695.2771149,..,..,0,0.038058968,0
2009,YR2009,Ecuador,ECU,10.08717243,10.42117819,-110.7843492,6.146712671,95.95843978,4.598730316,881.2372756,..,..,0.064335248,49.81577449,13.66114067
2009,YR2009,"Egypt, Arab Rep.",EGY,10.31032046,10.65171509,-18.87285448,1.62654205,93.88159479,2.049297634,919.9237646,..,..,5.077533768,28.91884111,6.36508326
2009,YR2009,El Salvador,SLV,10.20082697,10.53859605,47.49195629,34.17319351,94.88929975,18.33485021,699.6094575,..,..,0,2.805242291,0
2009,YR2009,Equatorial Guinea,GNQ,..,..,..,..,..,..,..,..,..,10.27695939,..,63.78974276
2009,YR2009,Eritrea,ERI,8.118864296,8.387695577,22.60546802,0.023706873,119.2222573,77.37082511,157.9449789,..,..,0,..,0
2009,YR2009,Estonia,EST,5.539263081,5.923839059,14.62174541,0.400893951,168.8094477,14.33059315,3648.978843,..,..,0,16.24261735,0
2009,YR2009,Ethiopia,ETH,2.070899095,2.139470564,5.100706683,0.827645533,467.4053556,94.0416507,458.4935595,..,..,0,0.000858314,0
2009,YR2009,Faeroe Islands,FRO,..,..,..,..,..,..,..,..,..,0,2.810876868,0
2009,YR2009,Fiji,FJI,..,..,..,..,..,..,..,..,..,0,0.175770799,0
2009,YR2009,Finland,FIN,6.015265866,6.160802222,50.35207984,21.74678219,162.3165237,21.07342264,6241.870987,..,..,0,6.58172952,0
2009,YR2009,France,FRA,8.886911319,9.245331549,49.20530779,44.40933059,108.1626975,5.667367298,3916.837756,..,..,0.004554065,3.571240809,0.011613189
2009,YR2009,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..,0.058134223,..
2009,YR2009,Gabon,GAB,11.18786448,11.55831629,-585.1675523,4.065929113,86.51779162,57.44887789,1324.567409,..,..,0.312138946,83.13483831,36.69159374
2009,YR2009,"Gambia, The",GMB,..,..,..,..,..,..,..,..,..,0,0.003090315,0
2009,YR2009,Georgia,GEO,7.781689928,8.039356714,61.72294633,22.01304917,124.3880618,12.34066101,701.7894307,..,..,0.009399936,4.960464573,0.163267378
2009,YR2009,Germany,DEU,9.798753233,10.2966172,59.31030579,13.27182523,97.11927527,7.100236216,3788.722838,..,..,0.061282613,2.097741538,0.028222425
2009,YR2009,Ghana,GHA,7.725369036,7.981170929,34.24833733,6.791499756,125.2948983,58.63411645,367.2334911,..,..,0,4.183114822,0.427320564
2009,YR2009,Greece,GRC,11.57034194,11.69605502,65.7614446,3.016408442,85.49891384,3.350785041,2631.085488,..,..,0.000570711,20.32372039,0.00610073
2009,YR2009,Greenland,GRL,..,..,..,..,..,..,..,..,..,0,6.03E-05,0
2009,YR2009,Grenada,GRD,..,..,..,..,..,..,..,..,..,0,..,0
2009,YR2009,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..
2009,YR2009,Guatemala,GTM,9.87385827,10.20080079,31.03411402,6.256922367,98.03151933,54.73648002,649.2536118,..,..,0,4.066507818,0.628391421
2009,YR2009,Guinea,GIN,..,..,..,..,..,..,..,..,..,0,..,0
2009,YR2009,Guinea-Bissau,GNB,..,..,..,..,..,..,..,..,..,0,..,0
2009,YR2009,Guyana,GUY,..,..,..,..,..,..,..,..,..,0,0.000275962,0
2009,YR2009,Haiti,HTI,4.074234673,4.209140454,19.29315989,0.471456265,237.578197,80.23538385,383.2313013,..,..,0,..,0
2009,YR2009,Honduras,HND,6.816221445,7.041919705,50.73376678,5.399257569,142.0067314,43.86697565,603.417969,..,..,0,6.55512781,0
2009,YR2009,"Hong Kong SAR, China",HKG,20.34516028,21.01882784,99.56727614,0.00057113,47.57639235,0.461466299,2159.51569,..,..,0,4.421342284,0
2009,YR2009,Hungary,HUN,8.412046607,8.843259411,55.73524833,16.81724315,113.0804779,7.079749916,2480.637257,..,..,0.284123675,2.47404257,0.212783748
2009,YR2009,Iceland,ISL,2.361743681,2.383663305,18.23620801,81.7376228,419.5223369,0.026169186,16904.90394,..,..,0,0.992182832,0
2009,YR2009,India,IND,6.909013758,7.137784551,26.2470153,2.359313864,140.0994935,24.89992536,573.6313128,..,..,0.394721494,13.38550831,0.886718548
2009,YR2009,Indonesia,IDN,9.319229827,9.627807529,-76.06279285,8.48073745,103.8658071,26.36632609,838.6644901,..,..,1.315163171,28.42048379,2.724671827
2009,YR2009,"Iran, Islamic Rep.",IRN,5.693363645,5.881881914,-64.72475222,0.309111739,170.0136138,0.297582244,2828.010384,..,..,6.455899117,..,22.2771183
2009,YR2009,Iraq,IRQ,10.72085922,11.07584758,-272.4438065,0.835982032,90.28654401,0.079127334,1107.65508,..,..,0.174940568,98.61735505,40.88088933
2009,YR2009,Ireland,IRL,13.40248207,14.32082376,89.704159,2.371537486,69.82838537,2.392127277,3124.785051,..,..,0.021790054,0.70843339,0
2009,YR2009,Isle of Man,IMY,..,..,..,..,..,..,..,..,..,..,..,..
2009,YR2009,Israel,ISR,9.595572946,9.958884832,84.80142904,4.854135608,100.4128491,0.117865332,2873.876109,..,..,0.19654813,0.046975634,0.000892217
2009,YR2009,Italy,ITA,12.25646136,12.64746029,83.8466398,5.909910932,79.06725754,4.165418339,2787.930187,..,..,0.047705842,3.575383477,0.072438755
2009,YR2009,Jamaica,JAM,7.280451723,7.521521543,82.42194186,0.563332622,132.9518229,17.01472552,1132.993161,..,..,0,17.24439366,0
2009,YR2009,Japan,JPN,8.634928257,8.912224299,80.15420753,17.6115881,112.2054345,1.35073385,3689.360711,..,..,0.013101054,1.844491314,0.001982977
2009,YR2009,Jordan,JOR,8.631122165,8.916915293,96.06945771,1.680514631,112.1464057,0.075826905,1260.824176,..,..,0.127253031,0.577642087,0.001546896
2009,YR2009,Kazakhstan,KAZ,4.546680469,4.697229843,-133.2423775,0.932015007,212.8914346,0.104813366,3944.317924,..,..,2.193250773,70.58697783,26.78550627
2009,YR2009,Kenya,KEN,4.815928563,4.975393261,19.29931045,7.054741697,200.9891375,73.64594786,483.3633512,..,..,0,4.233235382,0
2009,YR2009,Kiribati,KIR,..,..,..,..,..,..,..,..,..,0,..,0
2009,YR2009,"Korea, Dem. Rep.",PRK,..,..,-4.63768739,5.399060373,..,5.325331809,816.9633387,..,..,..,..,..
2009,YR2009,"Korea, Rep.",KOR,6.091317384,6.160687707,80.67022959,16.97733558,162.3195409,1.327861378,4661.183825,..,..,0.009574716,6.430145055,0.001754516
2009,YR2009,Kosovo,KSV,5.41595722,5.595290026,24.21393566,0.447331656,178.7217455,9.637896667,1382.425173,..,..,0,..,0
2009,YR2009,Kuwait,KWT,7.086716054,7.321370912,-313.9426216,0,136.5864415,0,10947.5459,..,..,1.875250006,93.20822277,41.84881117
2009,YR2009,Kyrgyz Republic,KGZ,5.125076807,5.294778001,58.65774669,30.46189187,188.8653311,0.127510736,535.8168781,..,..,0.044263042,6.178938596,0.565886676
2009,YR2009,Lao PDR,LAO,..,..,..,..,..,..,..,..,..,0,..,0
2009,YR2009,Latvia,LVA,8.287877622,8.903765379,52.36319459,6.850082309,112.312034,28.77685505,2055.824686,..,..,0,5.077763844,0
2009,YR2009,Lebanon,LBN,9.512522952,9.827500963,97.19302603,1.003392699,101.7552686,1.903116268,1590.70837,..,..,0,0.461522275,0
2009,YR2009,Lesotho,LSO,..,..,..,..,..,..,..,..,..,0,0.015915715,0
2009,YR2009,Liberia,LBR,..,..,..,..,..,..,..,..,..,0,..,0
2009,YR2009,Libya,LBY,8.605286001,8.890223644,-410.7743707,0,112.4831095,0.826859545,3153.335814,..,..,3.861325201,97.8939049,47.65014251
2009,YR2009,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,0,..,0
2009,YR2009,Lithuania,LTU,6.598677972,7.226155201,49.88846303,33.42921139,138.386178,11.37505976,2770.832358,..,..,0,21.3705007,0.105872119
2009,YR2009,Luxembourg,LUX,10.11219715,11.01409486,97.14018093,0.428559399,90.79275354,3.443901001,7944.0459,..,..,0,1.255245551,0
2009,YR2009,"Macao SAR, China",MAC,..,..,..,..,..,..,..,..,..,0,0,0
2009,YR2009,"Macedonia, FYR",MKD,8.283923772,8.088847435,42.81073993,4.232379376,123.6270072,6.953364952,1365.173489,..,..,0,1.117851084,0
2009,YR2009,Madagascar,MDG,..,..,..,..,..,..,..,..,..,0,4.929417482,0
2009,YR2009,Malawi,MWI,..,..,..,..,..,..,..,..,..,0,0.113776316,0
2009,YR2009,Malaysia,MYS,7.327951922,7.570594566,-24.92439534,0.820268061,132.0900216,4.535252863,2637.675361,..,..,4.945192423,14.81186033,6.082632939
2009,YR2009,Maldives,MDV,..,..,..,..,..,..,..,..,..,0,0.072338961,0
2009,YR2009,Mali,MLI,..,..,..,..,..,..,..,..,..,0,..,0
2009,YR2009,Malta,MLT,13.71838658,14.27629631,99.80021935,0.119842647,70.04617852,0.079938006,1883.382589,..,..,0,1.553440415,0
2009,YR2009,Marshall Islands,MHL,..,..,..,..,..,..,..,..,..,0,..,0
2009,YR2009,Mauritania,MRT,..,..,..,..,..,..,..,..,..,0,..,5.680962516
2009,YR2009,Mauritius,MUS,14.54634159,15.02799906,81.0468331,0.855317139,66.54245824,18.09784976,999.4869447,..,..,0,0.029883825,0
2009,YR2009,Mexico,MEX,9.268049216,9.88087775,-25.16932029,6.299735234,101.2055837,4.782689834,1500.424455,..,..,0.901648248,13.51456072,5.349561663
2009,YR2009,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..,..,..,0,..,0
2009,YR2009,Moldova,MDA,3.977450953,4.109152037,95.94133944,0.969072645,243.3592116,2.424790482,891.029402,..,..,0,0.35570621,0.107724259
2009,YR2009,Monaco,MCO,..,..,..,..,..,..,..,..,..,0,..,0
2009,YR2009,Mongolia,MNG,5.885914708,6.080808714,-150.691907,0,164.4518101,5.610603828,1211.063421,..,..,0,..,2.085463482
2009,YR2009,Montenegro,MNE,7.976573852,8.187167126,39.672661,17.49731065,122.1423704,22.0640433,1646.312272,..,..,0,..,0
2009,YR2009,Morocco,MAR,12.39561384,12.80605656,89.76451802,1.59644608,78.08805118,8.359933553,502.6029358,..,..,0.007703514,2.332497207,0.003390141
2009,YR2009,Mozambique,MOZ,2.10150631,2.171091243,-22.26913711,15.18904405,460.597869,81.0340762,405.8323782,..,..,4.32021855,17.48176964,0.093210601
2009,YR2009,Myanmar,MMR,..,..,-54.21603075,3.171801271,..,73.47460354,277.4218083,..,..,..,..,..
2009,YR2009,Namibia,NAM,11.62839502,12.01343364,77.96026901,8.479676199,83.24014846,13.56005479,670.5936794,..,..,0,0.840594567,0
2009,YR2009,Nepal,NPL,4.993594502,5.158942062,11.49085768,2.687939487,193.8381916,85.7305207,373.214818,..,..,0,0.00168752,0
2009,YR2009,Netherlands,NLD,9.388708558,9.608657447,19.33679974,1.976363267,104.072812,4.425878712,4729.159957,..,..,1.056353299,8.154416466,0.053206537
2009,YR2009,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,0.004877923,..
2009,YR2009,New Zealand,NZL,7.50882401,7.810340503,12.45018316,29.65741559,128.035391,6.098817786,4061.618091,..,..,0.574482445,5.091844486,0.805051636
2009,YR2009,Nicaragua,NIC,7.385328622,7.62987112,47.34166252,9.899783814,131.0638128,42.75855367,517.5347806,..,..,0,0.857329021,0
2009,YR2009,Niger,NER,..,..,..,..,..,..,..,..,..,0,1.238025371,0
2009,YR2009,Nigeria,NGA,6.577628897,6.795426896,-106.3275134,0.349487843,147.1577894,83.77284821,718.0538048,..,..,2.140465353,90.36153135,23.7298996
2009,YR2009,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..
2009,YR2009,Norway,NOR,9.104195619,10.26573049,-620.3971099,36.43761596,97.41147999,4.836538851,6171.371911,..,..,3.494968309,63.03891077,9.221422345
2009,YR2009,Oman,OMN,7.419812935,7.665497275,-289.7658515,0,130.4546808,0,6212.94477,..,..,6.698533092,75.02563832,29.00916457
2009,YR2009,Pakistan,PAK,8.356525567,8.633226272,23.50128333,3.806218357,115.8315523,34.08282159,500.1760589,..,..,3.136616386,4.115490036,0.680790717
2009,YR2009,Palau,PLW,..,..,..,..,..,..,..,..,..,0,..,0
2009,YR2009,Panama,PAN,14.90623266,15.39980682,74.96851625,9.95938002,64.9358795,15.07210373,945.8939861,..,..,0,0.913751768,0
2009,YR2009,Papua New Guinea,PNG,..,..,..,..,..,..,..,..,..,0.192381987,..,8.018625154
2009,YR2009,Paraguay,PRY,8.629204837,8.914934479,-59.23691152,..,112.1713236,50.46510908,732.6891484,..,..,0,0.008562195,0
2009,YR2009,Peru,PER,15.06538919,15.56423333,12.19417013,9.794118749,64.24987206,14.62182616,592.6967453,..,..,0.38950954,10.34876068,1.548368116
2009,YR2009,Philippines,PHL,12.35391838,12.76298048,38.5416054,25.46100588,78.35160459,18.27607041,416.6938258,..,..,0.367505099,1.793738273,0.25426536
2009,YR2009,Poland,POL,7.745527381,8.347273309,28.54052012,0.337161717,119.7995996,6.908549166,2471.830633,..,..,0.135396399,3.034991146,0.054771968
2009,YR2009,Portugal,PRT,11.37857812,11.67280601,79.77510966,6.49365247,85.66920403,13.73123787,2304.088748,..,..,0,4.922726383,0
2009,YR2009,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,0,..,0
2009,YR2009,Qatar,QAT,7.528169062,7.777441283,-487.8744221,0,128.5769913,0,15230.3672,..,..,13.84410917,73.90099403,24.0939416
2009,YR2009,Romania,ROM,9.237359593,10.15432199,18.76702882,12.67962458,98.48023343,11.2636643,1712.651394,..,..,0.891129262,5.888908194,0.945702804
2009,YR2009,Russian Federation,RUS,4.278956092,4.577528524,-84.04618731,9.017747363,218.4584967,0.984188363,4530.682043,..,..,4.742981893,66.68530793,13.36211397
2009,YR2009,Rwanda,RWA,..,..,..,..,..,..,..,..,..,0,0.046689726,0
2009,YR2009,Samoa,WSM,..,..,..,..,..,..,..,..,..,0,0.070991192,0
2009,YR2009,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..
2009,YR2009,Sao Tome and Principe,STP,..,..,..,..,..,..,..,..,..,0,0,0
2009,YR2009,Saudi Arabia,SAU,6.894123251,7.12240099,-211.7345488,0,140.4020921,0.003590539,6077.334271,..,..,3.311059783,87.57548408,38.2473957
2009,YR2009,Senegal,SEN,6.838562429,7.065000442,42.82418037,0.540534363,141.5428078,55.93925507,306.0228155,..,..,0.021462895,24.00846426,0
2009,YR2009,Serbia,SRB,5.694836501,5.875215668,32.74908096,6.00543467,170.2065178,7.040171238,2073.132511,..,..,0.078904543,..,0.544898368
2009,YR2009,Seychelles,SYC,..,..,..,..,..,..,..,..,..,0,..,0
2009,YR2009,Sierra Leone,SLE,..,..,..,..,..,..,..,..,..,0,..,0
2009,YR2009,Singapore,SGP,15.05372443,15.55218233,97.84924663,0.001264051,64.29965768,2.149489316,4092.262611,..,..,0,15.36939056,0
2009,YR2009,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..
2009,YR2009,Slovak Republic,SVK,7.461242214,7.512922726,64.52555843,24.55151297,133.1039911,4.745781207,3106.686165,..,..,0.015892465,4.522362031,0.00588914
2009,YR2009,Slovenia,SVN,7.970981804,8.158925936,47.98337736,27.20402082,122.5651523,8.6430479,3451.91156,..,..,0.000824965,3.290353161,0.000171501
2009,YR2009,Solomon Islands,SLB,..,..,..,..,..,..,..,..,..,0,..,0
2009,YR2009,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..
2009,YR2009,South Africa,ZAF,4.051101785,4.185241591,-12.7843169,2.476305753,238.9348329,10.13028124,2844.00598,..,..,0.064410512,11.06149364,0.025007363
2009,YR2009,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..
2009,YR2009,Spain,ESP,11.90887107,12.02360453,76.31542913,15.67699617,83.16973477,5.076371149,2754.854426,..,..,0.00013088,4.406105165,0.002437414
2009,YR2009,Sri Lanka,LKA,17.05105609,17.6156495,43.61036524,3.705252379,56.76770534,52.68438238,442.7548166,..,..,0,0.031192368,0
2009,YR2009,St. Kitts and Nevis,KNA,..,..,..,..,..,..,..,..,..,0,0.000106886,0
2009,YR2009,St. Lucia,LCA,..,..,..,..,..,..,..,..,..,0,..,0
2009,YR2009,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..
2009,YR2009,St. Vincent and the Grenadines,VCT,..,..,..,..,..,..,..,..,..,0,0,0
2009,YR2009,Sudan,SDN,8.563654204,8.847213338,-115.6430633,1.698325827,113.0299408,66.10718354,363.8870774,..,..,0,92.09752911,16.54226005
2009,YR2009,Suriname,SUR,..,..,..,..,..,..,..,..,..,0,4.497401454,7.24605651
2009,YR2009,Swaziland,SWZ,..,..,..,..,..,..,..,..,..,0,..,0
2009,YR2009,Sweden,SWE,8.123757556,8.359302823,33.16742688,42.91029791,119.6272011,22.86417369,4883.20049,..,..,0,6.05484849,0
2009,YR2009,Switzerland,CHE,14.33410278,15.27022251,52.6079188,39.18685822,65.48693047,8.254124864,3482.550949,..,..,9.65E-05,2.807166844,0
2009,YR2009,Syrian Arab Republic,SYR,..,..,-12.62662559,0.75580791,..,0.030368712,1032.358252,..,..,..,37.8245128,..
2009,YR2009,Tajikistan,TJK,6.860688604,7.087859257,29.79061167,64.12775652,141.0863229,0,287.5681056,..,..,0.052442562,..,0.179973021
2009,YR2009,Tanzania,TZA,4.407908098,4.553862451,6.671878243,1.17501114,219.5938087,89.34251337,436.9390942,..,..,0.359251885,0.993184581,0
2009,YR2009,Thailand,THA,7.602444747,7.854176378,39.7864313,0.574545484,127.3207975,19.29233158,1612.262448,..,..,1.565380298,5.248804847,1.690617564
2009,YR2009,Timor-Leste,TMP,..,..,..,..,..,..,..,..,..,..,..,..
2009,YR2009,Togo,TGO,2.347304678,2.425028471,26.10268087,0.303630016,412.3662926,73.59368912,500.9250355,..,..,0,0.035808572,0
2009,YR2009,Tonga,TON,..,..,..,..,..,..,..,..,..,0,0.057789954,0
2009,YR2009,Trinidad and Tobago,TTO,2.05109976,2.119015635,-121.1849927,0,471.9172352,0.137816246,14198.86972,..,..,30.91284439,78.99572249,14.03282796
2009,YR2009,Tunisia,TUN,11.35511778,11.73110767,16.02103904,0.165279275,85.24344234,13.8341243,877.220679,..,..,0.981158897,13.64058735,3.510854669
2009,YR2009,Turkey,TUR,10.67984301,11.26813657,69.03594754,5.392989773,88.74581826,4.77208397,1372.285243,..,..,0.014486729,4.003862811,0.136011281
2009,YR2009,Turkmenistan,TKM,2.256109223,2.330813358,-106.8592629,0,429.0347817,0,3991.301195,..,..,23.4246625,..,17.9743771
2009,YR2009,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..
2009,YR2009,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,0,..,0
2009,YR2009,Uganda,UGA,..,..,..,..,..,..,..,..,..,0,1.375086454,0
2009,YR2009,Ukraine,UKR,2.91829175,3.014922027,30.5788276,19.90096077,331.6835364,1.35257989,2487.036304,..,..,2.14020853,5.226036344,0.853852014
2009,YR2009,United Arab Emirates,ARE,7.596102871,7.847624511,-179.8171872,0,127.4270957,0.090804263,7780.355472,..,..,2.967548201,..,17.66005858
2009,YR2009,United Kingdom,GBR,11.59241995,11.44014714,18.86999841,9.896457038,87.41146316,2.747847752,3137.699207,..,..,0.333148467,11.04378989,0.946751448
2009,YR2009,United States,USA,6.660484513,6.881026022,22.12498915,11.83937944,145.3271644,3.871097709,7056.777215,..,..,0.219722173,5.782033659,0.482125394
2009,YR2009,Uruguay,URY,12.51830931,12.93281471,63.24204436,11.02849445,77.32268826,25.76574136,1229.49267,..,..,0,1.509683138,0
2009,YR2009,Uzbekistan,UZB,2.418643433,2.498729389,-28.50329154,1.819801875,400.2034011,0.008557183,1587.891304,..,..,23.79714,..,5.000045307
2009,YR2009,Vanuatu,VUT,..,..,..,..,..,..,..,..,..,0,0.135780025,0
2009,YR2009,"Venezuela, RB",VEN,6.775913146,7.00027672,-193.0411461,10.61505313,142.8514957,1.120179264,2438.629202,..,..,1.484827428,95.89837288,16.56542351
2009,YR2009,Vietnam,VNM,6.636430441,6.856175473,-24.3286581,4.825486213,145.8539099,27.53782291,621.3318803,..,..,1.178119727,15.11868947,5.780173482
2009,YR2009,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..
2009,YR2009,West Bank and Gaza,WBG,..,..,..,..,..,..,..,..,..,0,..,0
2009,YR2009,"Yemen, Rep.",YEM,12.6511187,13.07002168,-98.38440816,0,76.51096722,1.283459079,332.981343,..,..,0.459032827,92.20611964,18.45858883
2009,YR2009,Zambia,ZMB,5.023287176,5.189617918,6.808355658,11.20646401,192.6924132,81.97777578,589.883852,..,..,0,0.890389823,0
2009,YR2009,Zimbabwe,ZWE,1.89613585,1.958920571,6.848787675,5.276291277,510.4852207,68.3707365,648.3619959,..,..,0,0.929895962,0
2010,YR2010,Afghanistan,AFG,..,..,..,..,..,..,..,1,1.15,0.110850233,..,0
2010,YR2010,Albania,ALB,12.83185958,12.93721477,23.23057119,31.14996349,77.2963901,9.710769155,724.5629194,1.4,1.46,0.014138899,17.9732269,2.578946388
2010,YR2010,Algeria,DZA,11.36372727,11.5983459,-275.2414812,0.037303599,86.21919095,0.129121706,1113.162255,0.19,0.32,8.14075001,97.34599821,23.40419068
2010,YR2010,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,..,..
2010,YR2010,Andorra,ADO,..,..,..,..,..,..,..,1.32,1.49,0,..,0
2010,YR2010,Angola,AGO,..,..,-630.2968566,2.347749557,..,58.02914601,639.2282471,0.43,0.65,0.081589241,..,45.53324662
2010,YR2010,Antigua and Barbuda,ATG,..,..,..,..,..,..,..,0.96,0.99,0,0,0
2010,YR2010,Argentina,ARG,..,..,-0.983064177,6.044800819,..,3.50359035,1910.008945,1.05,0.96,1.07925922,8.126630072,3.060692914
2010,YR2010,Armenia,ARM,7.609333717,7.766438111,64.64938194,35.00732099,128.7591539,0.343297069,837.9535522,0.99,1.08,0,3.122871723,0
2010,YR2010,Aruba,ABW,..,..,..,..,..,..,..,..,..,0,0.107469641,0
2010,YR2010,Australia,AUS,7.03605014,7.439759291,-151.9146556,1.520778691,134.4129509,3.406740756,5559.751904,1.23,1.27,0.583267856,30.85553268,1.038194028
2010,YR2010,Austria,AUT,10.26015806,10.52993166,64.49895017,10.77881531,94.96737796,18.51460748,4080.234555,1.55,1.63,0.055604505,3.218493744,0.103899913
2010,YR2010,Azerbaijan,AZE,12.21333589,12.46549578,-465.4872982,2.558734224,80.22143828,0.777480874,1279.552594,0.56,0.75,3.368631499,94.50949632,44.2237134
2010,YR2010,"Bahamas, The",BHS,..,..,..,..,..,..,..,..,..,0,0,0
2010,YR2010,Bahrain,BHR,3.993715565,4.076170913,-61.61373871,0,245.3282802,0,9871.4219,0.13,0.21,7.165640292,74.3474764,17.1182212
2010,YR2010,Bangladesh,BGD,11.90597508,12.15178911,15.08953083,0.204984745,82.29240904,28.39603377,201.7238171,0.63,1.09,2.541498961,1.873404523,0.106142419
2010,YR2010,Barbados,BRB,..,..,..,..,..,..,..,1.14,1.25,0.056043521,0.021633232,0.52235195
2010,YR2010,Belarus,BLR,5.309682752,5.41930792,85.60954524,0.014386269,184.5254071,5.442140851,2897.623077,0.86,1.08,0.046692589,27.5490687,1.407742266
2010,YR2010,Belgium,BEL,7.05983474,7.323881514,74.71823566,20.97096947,136.5396202,5.135896509,5544.333694,1.62,1.87,0,8.791204827,0
2010,YR2010,Belize,BLZ,..,..,..,..,..,..,..,0.98,1.13,0,36.15245717,7.066636167
2010,YR2010,Benin,BEN,4.487091488,4.579733211,43.75517332,0,218.3533306,56.24482668,384.1679918,1.21,1.04,0,0.010728003,0
2010,YR2010,Bermuda,BMU,..,..,..,..,..,..,..,..,..,0,..,0
2010,YR2010,Bhutan,BTN,..,..,..,..,..,..,..,0.82,1.08,0,1.179381166,0
2010,YR2010,Bolivia,BOL,7.01131912,7.15607674,-125.4401615,2.50724079,139.7413745,25.84752971,755.6470928,0.54,0.7,9.009679653,43.8774279,5.058144919
2010,YR2010,Bosnia and Herzegovina,BIH,5.219940643,5.457809282,32.17032111,10.71146522,183.2236981,2.794565837,1680.173537,1.42,1.42,0,14.96251495,0
2010,YR2010,Botswana,BWA,12.05950844,12.30849236,52.57928909,0,81.24471875,21.90998419,1065.894598,0.97,0.93,0,0.356998534,0
